,name,statff_cnt,cost_per_area,nums_of_franchisees,new_nums_of_franchisee,avr_sales,avr_sales_per_area,start_cost,category,year,debt_ratio,profit,fairness,growth,stability
1633,한옥집김치찜,7,275.0,6,4,24780.0,626.0,16400.0,한식,9,5627,2,3,3,5
1635,일품해운대봉가떡볶이,6,165.0,11,11,7901.0,371.0,3664.0,분식,3,-259,1,3,0,1
1636,육값어치,1,165.0,11,6,31422.0,1242.0,6570.0,한식,4,4,5,3,5,2
1637,와치킨,2,176.0,12,10,17558.0,940.0,4312.0,치킨,4,-118,1,3,1,1
1638,일품장수미역,2,207.0,12,5,22292.0,672.0,13968.0,한식,9,-2855,3,3,4,1
1639,부송국수,3,146.0,12,0,24150.0,764.0,10080.0,분식,8,4,5,3,3,2
1640,닐리스(Nilli's),5,181.0,10,5,21913.0,628.0,19574.0,서양식,18,191,2,3,4,4
1644,범산목장,5,275.0,11,8,17740.0,964.0,9930.0,아이스크림/빙수,16,267,4,3,4,4
1648,삼청동멸치국수,3,154.0,12,4,10035.0,721.0,5480.0,한식,6,-139,2,3,2,1
1652,코다차야,9,175.0,12,1,122314.0,803.0,37248.0,한식,10,151,2,3,1,4
1653,신가네정읍국밥,6,275.0,12,4,31366.0,776.0,19989.0,한식,6,276,3,3,4,4
1657,미친고기,4,194.0,12,0,35311.0,997.0,10753.0,기타 외식,7,0,4,3,2,2
1661,푸다기,6,180.0,12,1,24007.0,216.0,9500.0,기타 외식,13,-238,4,3,2,1
1662,OK포차,9,132.0,12,5,49724.0,818.0,9075.0,주점,12,84,4,3,2,3
1666,사위식당,2,154.0,11,6,43587.0,1242.0,10785.0,한식,5,451,5,3,5,5
1670,달떡볶이,2,220.0,12,13,26219.0,2438.0,4215.0,분식,7,319,3,3,1,5
1671,본앤본,4,187.0,12,3,7095.0,550.0,5480.0,기타 외식,9,151,2,3,5,4
1672,더도이축산직영점,9,165.0,12,7,33461.0,736.0,11740.0,한식,8,15,4,3,5,2
1673,제주둘레국수,6,187.0,12,3,23173.0,956.0,6975.0,한식,4,169,3,3,5,4
1674,커피마마퀸,26,162.0,11,11,1417.0,104.0,6720.0,커피,13,416,2,3,3,5
1675,연어시대,6,165.0,11,0,27678.0,734.0,9020.0,기타 외식,8,167,3,3,5,4
1676,어바웃샤브,0,430.0,11,1,25126.0,439.0,8120.0,기타 외식,15,460,2,3,1,5
1685,플레어비,8,242.0,6,5,8836.0,395.0,19420.0,커피,4,658,3,3,5,5
1686,청불,0,99.0,8,9,81712.0,1220.0,11747.0,주점,7,214,2,3,1,4
1687,마시찜(MASIZZIM),12,155.0,8,1,42039.0,1437.0,11000.0,한식,11,129,3,3,2,4
1696,오리지널시카고,8,220.0,10,1,22486.0,737.0,22770.0,피자,9,53,1,3,1,3
1705,메밀골동해막국수,5,165.0,11,2,15105.0,210.0,13280.0,한식,15,206,4,3,4,4
1714,카페샌앤토,76,176.0,11,9,6993.0,301.0,6833.0,패스트푸드,15,344,2,3,3,5
1718,유생촌,8,198.0,11,1,71508.0,737.0,38530.0,기타 외국식,9,27,2,3,5,2
1727,오이시함바그,9,220.0,11,0,15396.0,401.0,14975.0,일식,10,-1104,1,3,1,1
1736,축제갈비,23,143.0,11,3,46782.0,560.0,17310.0,한식,14,149,3,3,4,4
1737,3대서가밀면,1,198.0,10,0,1277.0,121.0,12740.0,한식,14,140,5,3,1,4
1746,비행접시버거,5,495.0,10,11,28043.0,8329.0,13948.0,패스트푸드,4,-184,1,3,5,1
1747,넙딱집,2,132.0,11,5,25201.0,796.0,5535.0,한식,4,61,5,3,5,3
1748,양꽃이피는밤,9,165.0,10,3,31363.0,1011.0,10915.0,기타 외국식,11,24,4,3,2,2
1752,10번가고기집&쉐프의부대찌개,16,165.0,11,7,32456.0,1007.0,11850.0,기타 외식,8,-376,1,3,4,1
1756,브라운치킨,2,132.0,11,0,16317.0,602.0,5918.0,치킨,9,18,4,3,5,2
1757,후레쉬팩토리,4,143.0,11,0,7250.0,774.0,3830.0,기타 외식,5,64,1,3,1,3
1758,삼환축산,2,154.0,10,10,83310.0,2135.0,10920.0,한식,4,1516,4,3,5,5
1759,브루웍스,8,165.0,11,0,17663.0,470.0,9319.0,주점,7,133,3,3,1,3
1760,할리비어,6,150.0,11,0,19607.0,635.0,5900.0,주점,13,-282,1,3,4,1
1761,에디슨치킨,3,132.0,11,0,3049.0,204.0,3082.0,치킨,20,262,3,3,3,4
1762,미씽유,24,165.0,11,11,24153.0,472.0,9385.0,주점,5,108,4,3,1,3
1763,쿠카쿠,3,198.0,10,5,18562.0,432.0,10510.0,커피,3,37,2,3,0,2
1764,오늘애김밥(오늘愛김밥),3,198.0,11,2,42307.0,2732.0,6460.0,분식,6,60,5,3,4,3
1768,이땔리방앗간,3,165.0,10,29,1154.0,45.0,3686.0,분식,7,-674,1,3,4,1
1769,삼겹랜드,6,130.0,11,13,18092.0,303.0,11980.0,한식,18,113,3,3,1,3
1770,큐큐면관,18,176.0,9,2,15400.0,757.0,10265.0,중식,6,-215,1,3,3,1
1771,해방곱창,3,110.0,10,7,41475.0,1309.0,7585.0,한식,5,27,5,3,3,2
1772,삼겹구이,5,66.0,11,0,20144.0,522.0,2668.0,한식,12,459,1,3,2,5
1773,삼오칠싸롱,5,165.0,10,6,36215.0,876.0,9350.0,주점,11,58,2,3,1,3
1777,오슬로(o'slo),4367,628.0,7,0,12595.0,1513.0,13173.0,아이스크림/빙수,28,209,2,3,3,4
1781,호토모토(HottoMotto),15,198.0,9,1,14960.0,1242.0,5689.0,기타 외식,11,52,1,3,1,2
1785,징차이짜장,15,165.0,10,5,40315.0,1004.0,12025.0,중식,8,465,2,3,2,5
1786,1987루프탑&라운지,5,165.0,10,0,58391.0,438.0,22500.0,서양식,7,75,5,3,3,3
1790,반궁,5254,310.0,10,9,29590.0,361.0,14431.0,한식,4,217,1,3,3,4
1791,타르트팜,1,200.0,10,3,9252.0,789.0,5900.0,제과제빵,10,163,4,3,2,4
1795,맥주활력수,4,146.0,10,4,16123.0,684.0,6990.0,주점,5,1265,2,3,2,5
1796,덮다,9,58.0,9,9,25166.0,2642.0,4270.0,한식,4,58,5,3,5,3
1797,한올면옥,7,165.0,10,2,36245.0,562.0,18755.0,한식,6,6,4,3,2,2
1798,일호감자탕,5,120.0,11,2,27401.0,724.0,9051.0,한식,8,38,3,3,4,2
1799,가마실감자탕,7,132.0,6,1,9680.0,351.0,8560.0,한식,6,246,4,3,4,4
1800,진미면막국수,2,110.0,10,1,30373.0,582.0,6240.0,분식,13,33,5,3,3,2
1801,황제잠수함인,4,170.0,11,1,51249.0,260.0,15850.0,기타 외식,8,138,3,3,3,4
1802,갈비애드림,4,115.0,11,5,30743.0,691.0,8992.0,한식,7,81,5,3,1,3
1803,범천집목구이,6,110.0,9,1,25234.0,1169.0,5552.0,한식,8,-360,1,3,1,1
1804,더소야소,3,132.0,9,0,39232.0,1523.0,10100.0,한식,9,9,5,3,2,2
1805,수유다래함박스텍,3,154.0,11,3,17743.0,1009.0,4610.0,기타 외식,5,-134,2,3,1,1
1806,청연,1,275.0,10,9,18531.0,2305.0,4510.0,일식,4,1265,5,3,5,5
1807,카페코나퀸즈,12,275.0,10,0,23638.0,580.0,20580.0,커피,10,-275,1,3,2,1
1808,삼훈국민생아구찜,3,165.0,11,2,35362.0,683.0,14465.0,한식,6,220,4,3,3,4
1809,월간피자,22,275.0,10,2,11210.0,829.0,5610.0,피자,7,458,1,3,4,5
1810,오과장대패&샐러드바,3,110.0,11,11,27194.0,693.0,6600.0,한식,6,6,5,3,1,2
1811,괸당집,2,125.0,11,5,38862.0,1721.0,6136.0,한식,4,15548,3,3,0,5
1812,불티매운족발,3,143.0,10,0,6585.0,289.0,2893.0,한식,10,899,2,3,3,5
1813,본세이로무시,2,176.0,10,1,39184.0,1405.0,10576.0,한식,4,1571,2,3,5,5
1814,농장사람들,2,165.0,6,0,144276.0,1881.0,22240.0,기타 외식,6,57,2,3,2,3
1815,투마리치킨,4,132.0,10,0,9218.0,504.0,3769.0,치킨,13,166,2,3,1,4
1816,덕뽀리,2,198.0,10,4,19396.0,1650.0,4260.0,한식,15,86,4,3,1,3
1817,미스터스시,3,198.0,10,2,51499.0,1435.0,16630.0,일식,9,-383,1,3,2,1
1821,카페도헤이왕의커피,6,212.0,9,0,8002.0,374.0,4670.0,커피,11,-284,4,3,2,1
1825,숯겹살집,1,110.0,9,1,19715.0,474.0,8700.0,한식,6,148,1,3,1,4
1826,위찜,3,176.0,9,7,43678.0,1233.0,11760.0,기타 외식,3,1235,2,3,1,5
1827,한국순대,2,165.0,10,3,15259.0,513.0,6990.0,한식,5,88,4,3,2,3
1828,심야오뎅,9,176.0,10,0,10341.0,480.0,5239.0,일식,6,254,2,3,1,4
1829,신화신가네매운떡볶이,1,143.0,8,0,4126.0,330.0,3278.0,분식,9,1,5,3,1,2
1833,지유가오카브레드,15,249.0,10,8,20843.0,1157.0,11071.0,제과제빵,7,268,3,3,5,4
1834,오목집,21,181.0,10,0,75552.0,1538.0,13580.0,기타 외식,7,117,4,3,4,3
1835,쿡친,2,256.0,9,0,14335.0,1171.0,6272.0,한식,10,1796,1,3,1,5
1839,그릴타이,13,242.0,10,0,55778.0,1589.0,16010.0,기타 외국식,10,96,4,3,2,3
1843,미스터빅,4,312.0,10,0,7074.0,144.0,13245.0,패스트푸드,11,-271,1,3,1,1
1852,원가회관,3,165.0,10,1,11566.0,640.0,9880.0,한식,5,1193,2,3,1,5
1853,포인포카페,11801,800.0,9,4,10765.0,713.0,13127.0,커피,41,337,2,3,2,5
1862,데일리오아시스,6,275.0,9,5,24413.0,550.0,13390.0,커피,3,-121,1,3,0,1
1866,신라명과,135,256.0,10,0,5716.0,368.0,10680.0,제과제빵,40,159,3,3,3,4
1875,망고레이,10,264.0,9,3,27497.0,864.0,11010.0,음료 (커피 외),8,-706,2,3,3,1
1879,곱창파이터,12,165.0,10,5,4506.0,267.0,6540.0,기타 외식,4,68,5,3,3,3
1883,호반식,233,165.0,9,8,2719.0,594.0,6237.0,기타 외식,33,647,1,3,2,5
1887,강촌식당,193,176.0,10,0,29703.0,1019.0,11530.0,한식,23,-640,1,3,1,1
1891,코지하우스,15,275.0,9,9,34080.0,1166.0,13040.0,서양식,9,195,4,3,5,4
1895,명동전가,10,165.0,6,6,50098.0,1369.0,16910.0,한식,17,33,2,3,1,2
1899,거북이동네,3,165.0,10,10,60707.0,1302.0,13229.0,한식,3,82,5,3,0,3
1900,서민피자,1,110.0,9,6,1456.0,90.0,4820.0,피자,10,93,5,3,4,3
1901,서리서리멸치국수,2,154.0,10,4,22316.0,896.0,6919.0,분식,4,41,5,3,3,2
1902,참한국밥,5,132.0,9,5,20922.0,793.0,7662.0,한식,4,23,4,3,5,2
1903,달콤한삼겹살,6,130.0,9,4,51434.0,1268.0,8925.0,한식,6,2,4,3,5,2
1904,마이쥬스,4,209.0,10,2,20501.0,1007.0,11305.0,음료 (커피 외),8,78,3,3,1,3
1905,트윗젤(Twitzel),6,275.0,4,1,23834.0,1991.0,10350.0,제과제빵,9,682,3,3,2,5
1909,프롬하와이,5,165.0,10,7,36737.0,798.0,12147.0,주점,11,-142,1,3,2,1
1913,닭꾸버,3,143.0,10,1,11468.0,922.0,2865.0,치킨,6,278,2,3,4,4
1917,다구오,9455,160.0,9,1,33098.0,3770.0,6280.0,기타 외국식,4,84,2,3,0,3
1921,테루,5254,197.0,9,6,21887.0,423.0,6331.0,일식,4,217,1,3,3,4
1925,날마다대박나는집,6,18.0,10,2,80246.0,424.0,50600.0,한식,6,192,4,3,5,4
1926,예지현(YEZIHYUN),6,176.0,10,0,35264.0,926.0,11780.0,중식,9,112,1,3,3,3
1927,휴블랑,16,230.0,8,5,33635.0,478.0,29700.0,서양식,8,167,2,3,3,4
1931,한나낙지마당,3,150.0,9,0,37939.0,659.0,13160.0,한식,14,-149,2,3,2,1
1947,좋은초밥,2,110.0,9,9,42857.0,4285.0,1860.0,일식,3,6,4,3,0,2
1948,닭권브이,7,110.0,9,1,2161.0,77.0,3230.0,치킨,3,1648,4,3,4,5
1964,치킨처럼,4,220.0,9,0,25299.0,2348.0,13390.0,치킨,4,1418,2,3,2,5
1973,커피인더카툰,21,198.0,9,7,6308.0,162.0,16305.0,커피,11,39,5,3,4,2
1977,요거트맨,1,220.0,9,4,9124.0,960.0,7230.0,음료 (커피 외),9,-204,5,3,4,1
1978,조선닭볶음탕,6,71.0,9,0,42951.0,2616.0,5205.0,한식,6,57,5,3,4,3
1979,일품투가리감자탕,2,165.0,9,4,41667.0,694.0,13755.0,한식,4,-3102,2,3,5,1
1980,오독지글,3,165.0,9,7,32197.0,1073.0,7970.0,한식,7,42,5,3,1,2
1989,양철북,8,165.0,9,2,43850.0,870.0,8880.0,한식,9,155,4,3,4,4
1998,레드썬,2,165.0,9,0,15399.0,771.0,6250.0,분식,11,79,3,3,5,3
2014,더마스터커피,4,220.0,9,1,8657.0,527.0,6380.0,커피,9,-126,1,3,1,1
2015,귀일,8,206.0,7,2,11453.0,1563.0,6030.0,분식,9,455,3,3,2,5
2019,펍피맥,7,203.0,7,2,21334.0,699.0,9088.0,기타 외식,20,26,2,3,2,2
2020,큰정할매순대국,4,154.0,9,1,25790.0,789.0,9486.0,한식,10,733,2,3,2,5
2021,로니로티,4,220.0,9,0,93065.0,1124.0,32915.0,기타 외식,10,7,3,3,2,2
2022,역대짬뽕,3,264.0,9,8,70683.0,1271.0,13235.0,기타 외식,9,228,5,3,4,4
2023,바리스타비,4,286.0,9,0,3701.0,133.0,3630.0,커피,14,198,2,3,2,4
2032,도쿄술집,17,180.0,9,2,30476.0,699.0,8750.0,주점,17,309,3,3,2,4
2033,갈비꽃,3,187.0,9,9,71294.0,1445.0,13210.0,한식,5,60,5,3,5,3
2034,영칼로리,9,1.0,9,4,2073.0,96.0,3885.0,기타 외국식,5,355,3,3,4,5
2036,베트꽁쌀국수,2,135.0,9,1,22806.0,1924.0,5800.0,기타 외국식,7,395,4,3,1,5
2037,더코드,7,189.0,8,0,7476.0,191.0,9550.0,기타 외식,7,-194,1,3,2,1
2038,온마리,2,132.0,9,1,11850.0,394.0,6009.0,기타 외식,9,3,5,3,3,2
2042,닭깡,5,143.0,9,2,4869.0,511.0,2838.0,치킨,13,-128,1,3,1,1
2043,왓삼,1,132.0,9,5,26094.0,914.0,8970.0,기타 외식,7,989,5,3,2,5
2047,토스트카페마리,17,209.0,9,7,7798.0,1169.0,6645.0,제과제빵,4,-220,1,3,4,1
2048,스시야마,4,253.0,9,0,73488.0,2226.0,16305.0,일식,10,-271,2,3,5,1
2052,서소문족발,21,176.0,8,0,64087.0,1554.0,12812.0,기타 외식,8,52,2,3,3,2
2056,한왕스1980,4,165.0,9,3,16683.0,693.0,5215.0,서양식,10,-193,2,3,1,1
2065,이수근의술집,8,154.0,9,0,21400.0,163.0,10487.0,주점,14,-366,3,3,4,1
2074,이여사나무김밥,3,165.0,9,0,18933.0,2874.0,5832.0,분식,10,6,2,3,0,2
2078,짬뽕타운,3,154.0,9,9,92761.0,1692.0,9822.0,중식,3,889,3,3,0,5
2080,랜돌프,2,275.0,9,6,49722.0,1839.0,12500.0,주점,3,-624,1,3,0,1
2081,홍코너,3,165.0,9,3,27488.0,3174.0,4952.0,분식,7,166,5,3,5,4
2082,쉐프가만든떡볶이,2,506.0,9,7,9839.0,1159.0,6099.0,분식,10,340,2,3,4,5
2084,치킨선수,2,176.0,6,5,15189.0,546.0,4995.0,치킨,5,-678,2,3,5,1
2085,호키네유부,1,275.0,9,4,19746.0,1828.0,7540.0,일식,6,76,4,3,2,3
2086,육회한통닭,4,176.0,8,6,56544.0,2275.0,6272.0,치킨,7,4,5,3,3,2
2087,무교동유정낙지,8,187.0,9,2,58312.0,1389.0,12275.0,한식,11,143,2,3,2,4
2093,장인원조큰손할매순대국웰빙시래기해장국,3,121.0,9,0,30220.0,1030.0,7590.0,한식,8,-107,1,3,5,1
2097,스시아오,2,176.0,9,3,55817.0,2274.0,11245.0,일식,4,82,5,3,5,3
2098,정대박나주곰탕,13,165.0,9,2,10911.0,279.0,12905.0,한식,25,74,5,3,4,3
2099,푸르맘찬,4,198.0,9,0,22840.0,1779.0,5610.0,한식,10,5,2,3,2,2
2103,돈페플러스,10,187.0,8,9,8772.0,673.0,4380.0,분식,10,148,4,3,5,4
2104,후라토식당,16,242.0,7,3,61304.0,2589.0,10576.0,일식,5,96,5,3,5,3
2105,오빠담치킨,3,40.0,9,1,8883.0,419.0,1340.0,치킨,11,236,4,3,1,4
2106,조미료를넣지않은참마마된장,2,187.0,6,0,19523.0,986.0,9685.0,한식,6,-317,2,3,5,1
2110,와리터(waliter),8,242.0,5,2,10906.0,1035.0,7540.0,커피,8,-128,1,3,1,1
2114,갈비씨,16,180.0,7,7,25446.0,896.0,8460.0,한식,15,976,3,3,3,5
2118,황소갈비,4,187.0,9,0,46188.0,1211.0,13727.0,한식,6,292900,2,3,1,5
2122,잔잔,9,350.0,9,1,65407.0,2338.0,17920.0,주점,5,14,2,3,5,2
2123,락꼬꼬,530,150.0,9,8,2743.0,113.0,3135.0,치킨,37,94,2,3,1,3
2124,진수곱창,3,165.0,8,7,36126.0,1366.0,8470.0,한식,3,13,5,3,0,2
2125,꼬치선생101,7,180.0,8,5,55962.0,1423.0,8860.0,기타 외식,6,-599,1,3,5,1
2126,무한리필삼겹시대,12,165.0,8,1,34337.0,807.0,9100.0,기타 외식,6,130,4,3,3,4
2127,브로스비어,13,220.0,8,0,16176.0,939.0,5591.0,주점,10,23,2,3,3,2
2128,하즈벤(HAZBEN),3,220.0,6,3,67910.0,1888.0,10715.0,일식,7,-496,1,3,5,1
2129,2代맛태,5,143.0,9,2,22652.0,552.0,9165.0,기타 외식,4,50,4,3,3,2
2130,치킨빵야,15,132.0,9,9,15018.0,927.0,2938.0,치킨,25,195,3,3,0,4
2131,화레무,2,165.0,8,4,30693.0,1675.0,970.0,기타 외식,8,0,5,3,4,2
2132,시오도메,9,176.0,7,1,19212.0,425.0,12050.0,일식,11,392,1,3,2,5
2133,해장꾹이,5,150.0,8,5,29505.0,2366.0,14060.0,한식,9,149,3,3,4,4
2134,청춘닭꼬치,4,187.0,9,9,28051.0,3632.0,6460.0,기타 외식,6,156,4,3,1,4
2136,코끼리가반한핫도그,26,150.0,9,2,5242.0,675.0,3680.0,패스트푸드,13,416,2,3,3,5
2137,팔팔닭국수,5,110.0,7,5,12468.0,745.0,5590.0,한식,4,-45,1,3,5,1
2138,최숙이네,4,143.0,8,0,9463.0,276.0,9190.0,기타 외식,10,135,2,3,2,3
2147,포메인RED,23,572.0,8,7,27737.0,1876.0,11379.0,기타 외식,17,17,4,3,3,2
2148,마카나이,4,200.0,7,0,18927.0,1051.0,5170.0,일식,6,1919,1,3,2,5
2149,오후엔치킨,3,165.0,8,2,20603.0,1266.0,5818.0,치킨,9,23,1,3,2,2
2150,수돈재,20,266.0,8,0,49745.0,2135.0,10565.0,한식,10,184,3,3,3,4
2152,문래돼지불백,6,165.0,8,0,46207.0,2030.0,6710.0,한식,7,3,4,3,3,2
2153,제주면장,35,16.0,8,2,25248.0,919.0,10180.0,한식,11,116,3,3,2,3
2154,리얼후라이,7,330.0,7,1,16720.0,1003.0,6305.0,치킨,7,1408,2,3,2,5
2155,나주곰탕염대감,6,275.0,8,0,19057.0,400.0,18455.0,한식,10,190,4,3,5,4
2156,라벨스하이디,4,198.0,8,1,13017.0,243.0,11408.0,커피,6,-178,1,3,3,1
2157,소래버섯나라,5,143.0,7,2,27071.0,373.0,18337.0,한식,14,-108,1,3,3,1
2166,갈비만,1,143.0,7,0,96962.0,812.0,28350.0,한식,6,17,5,3,4,2
2167,참숯불닭발불떡볶이,5,165.0,8,0,13556.0,843.0,5293.0,분식,6,22,1,3,2,2
2168,WOO'Z,4,297.0,8,3,103092.0,541.0,44310.0,제과제빵,6,1682,5,3,4,5
2169,낭만갈비,6,165.0,8,1,29057.0,824.0,13530.0,한식,9,139,4,3,2,4
2170,청정고을순대,2,165.0,8,1,12137.0,358.0,9705.0,기타 외식,6,91,5,3,3,3
2179,레드락,6,198.0,8,0,11046.0,438.0,7942.0,주점,8,-121,4,3,3,1
2180,대패장사,1,110.0,7,0,14717.0,534.0,6910.0,한식,2,8,5,3,2,2
2181,리원,10,419.0,8,0,14895.0,584.0,19326.0,기타 외식,6,78,5,3,3,3
2185,명태골,1,165.0,8,5,14244.0,380.0,11115.0,한식,5,4,5,3,5,2
2186,1일족발,3,143.0,7,9,34554.0,977.0,8280.0,한식,6,12,5,3,1,2
2187,알리바바쏙쏙김밥,12,198.0,7,2,6814.0,1008.0,6625.0,분식,7,-204,2,3,4,1
2188,비어팩토리,3,198.0,8,0,24496.0,601.0,10400.0,주점,19,141,3,3,1,4
2204,서울맥주,8,187.0,8,0,16159.0,706.0,8535.0,주점,12,932,3,3,1,5
2208,미사랑임실치즈피자,3,165.0,8,0,5568.0,402.0,7479.0,피자,17,1372,2,3,3,5
2217,행당족발,4,154.0,7,0,35528.0,2072.0,5855.0,기타 외식,11,134,5,3,2,4
2233,292짬떡,6,209.0,7,5,11171.0,801.0,4512.0,분식,7,2693,1,3,1,5
2237,한국수,3,198.0,7,3,32724.0,1010.0,11412.0,분식,8,19,5,3,2,2
2238,낙원스낵,7,220.0,8,0,26308.0,1316.0,9850.0,피자,6,70,5,3,4,3
2239,오덕후,5,165.0,8,2,14920.0,1023.0,4181.0,한식,5,608,3,3,4,5
2240,미도인(味道人),11,176.0,7,7,52741.0,1766.0,13995.0,기타 외식,4,172,2,3,5,4
2241,딸부자꼬마김밥,4,143.0,7,3,17474.0,1275.0,3510.0,분식,5,2,5,3,4,2
2242,본구이,8,165.0,8,0,118236.0,846.0,28580.0,기타 외식,5,86,4,3,2,3
2243,센치한닭,5,150.0,8,2,25466.0,665.0,9565.0,치킨,8,-283,1,3,5,1
2247,돼지코생곱창갈비,6,187.0,8,4,19600.0,779.0,8476.0,한식,5,913,3,3,4,5
2248,언노운커피,10,383.0,6,1,19224.0,2895.0,6130.0,커피,9,3775,1,3,1,5
2252,청춘명랑치킨,4,165.0,8,0,29071.0,1687.0,5993.0,치킨,5,584,3,3,4,5
2253,어풍당당,2,165.0,8,1,69529.0,1765.0,15930.0,기타 외식,7,-145,1,3,2,1
2255,레인보우마카롱,8,176.0,7,1,17702.0,1221.0,6341.0,제과제빵,3,346,4,3,0,5
2256,백년시래기,7,165.0,8,8,36547.0,931.0,10450.0,한식,8,489,4,3,5,5
2260,쏘닭,2,176.0,8,1,14833.0,853.0,4567.0,치킨,8,364,3,3,5,5
2264,고선생고로케,5,297.0,8,1,9050.0,592.0,7320.0,제과제빵,9,274,2,3,1,4
2268,모던불닭,4,132.0,7,6,9991.0,512.0,3160.0,한식,3,28,3,3,0,2
2272,모소리,20,165.0,5,1,30437.0,2136.0,10730.0,기타 외식,5,107,3,3,3,3
2273,원청담면옥,4,165.0,8,1,47505.0,755.0,16720.0,한식,4,7344,3,3,4,5
2274,피자닷,3,110.0,7,1,13268.0,578.0,4348.0,피자,7,888,5,3,4,5
2275,피자쿠치나,8,154.0,8,8,58466.0,2918.0,5830.0,피자,9,-179,1,3,0,1
2276,꽈배기킹,2,176.0,8,8,1096.0,83.0,3598.0,제과제빵,3,3457,2,3,0,5
2277,모찌이야기,10,275.0,7,2,21395.0,1945.0,7732.0,기타 외식,9,167,4,3,3,4
2280,양철식당,6,176.0,8,1,27220.0,639.0,11850.0,한식,3,-298,1,3,0,1
2281,민혁이네외국포차,2,198.0,8,1,20545.0,672.0,11605.0,주점,8,-324,2,3,1,1
2282,무한장소,6,181.0,8,0,9411.0,165.0,14765.0,한식,7,717,2,3,1,5
2283,반반식당,10,253.0,7,0,25055.0,1409.0,18870.0,한식,12,-305,2,3,2,1
2284,홍스타맥주집,35,160.0,8,0,11447.0,640.0,4730.0,주점,17,230,3,3,2,4
2288,팔구칠,1,170.0,7,4,4250.0,97.0,9625.0,주점,7,7334,4,3,5,5
2289,붐바타,194,220.0,7,1,30326.0,1106.0,11404.0,기타 외식,8,49,4,3,5,2
2290,치즈밥있슈?,1,165.0,6,0,15833.0,1696.0,4700.0,기타 외식,9,12,5,3,3,2
2294,내가찜한코다리찜,1,198.0,7,0,6666.0,172.0,8250.0,한식,7,626,5,3,3,5
2298,와이디에스치킨(Y.D.S치킨),8,165.0,8,1,6596.0,647.0,4445.0,치킨,17,82,4,3,4,3
2299,주니아,5,275.0,8,5,18789.0,1519.0,8550.0,커피,4,-1399,5,3,5,1
2300,분짜라붐,19,176.0,7,0,36835.0,904.0,17500.0,기타 외국식,6,-976,1,3,1,1
2301,열선수애호박돼지국밥,3,148.0,8,0,10517.0,405.0,5720.0,한식,6,12949,1,3,2,5
2302,송화삼계탕&닭갈비,6,165.0,7,1,27887.0,517.0,10970.0,한식,6,-129,1,3,4,1
2303,반미362,19,209.0,6,6,9824.0,535.0,6562.0,기타 외국식,4,-171,1,3,5,1
2304,라쿵푸마라탕,3,130.0,8,7,34601.0,1233.0,6230.0,중식,4,44,5,3,5,2
2305,필바든치킨,2,143.0,8,0,13797.0,761.0,3660.0,치킨,11,2,5,3,1,1
2306,삼겹촌놈,2,176.0,8,0,32487.0,905.0,11025.0,한식,8,0,5,3,1,1
2307,청춘여행,8,165.0,7,1,10819.0,403.0,6910.0,주점,7,133,3,3,1,3
2308,육회천지,2,249.0,6,4,24085.0,1531.0,8338.0,한식,8,172,4,3,4,4
2309,수준이다른닭발과곱창,5,132.0,7,10,5751.0,390.0,3050.0,한식,4,175,2,3,0,4
2310,빛가람국밥,5,110.0,6,3,19687.0,511.0,10546.0,기타 외식,4,-247,5,3,0,1
2314,따숩,4,209.0,7,5,15629.0,646.0,5425.0,서양식,5,260,3,3,5,4
2315,해우리,4,302.0,7,3,93889.0,483.0,19130.0,한식,13,140,4,3,3,4
2317,제주산방식당,12,242.0,6,4,29491.0,876.0,9630.0,한식,4,-200,1,3,5,1
2318,주박사네순대국밥,7,165.0,7,0,42790.0,969.0,8560.0,한식,9,1335,3,3,3,5
2319,리쿠스쿠스,21,190.0,7,2,108849.0,631.0,41900.0,기타 외식,12,215,4,3,1,4
2335,마중물추어탕,3,198.0,5,1,24264.0,379.0,16120.0,한식,6,95,3,3,3,3
2339,리골레토시카고피자,25,198.0,7,0,39880.0,1316.0,10035.0,피자,8,39,5,3,5,2
2348,참진앓이,3,176.0,6,0,36964.0,1219.0,6720.0,기타 외식,12,61,5,3,1,3
2352,달테이블,19,187.0,7,0,35202.0,594.0,19574.0,기타 외식,8,479,3,3,2,5
2353,달빛한모금,3,176.0,6,0,24401.0,574.0,9616.0,주점,9,6,4,3,2,2
2354,꼬챙이,10,165.0,7,0,11773.0,568.0,1080.0,기타 외식,18,-164,5,3,4,1
2363,치킨연구소,1,132.0,6,0,5204.0,404.0,5710.0,치킨,9,62,5,3,1,3
2364,첫번째필족사랑,3,110.0,7,1,12496.0,726.0,4080.0,한식,13,108,1,3,3,3
2368,하누소,63,242.0,5,0,230281.0,817.0,63373.0,한식,16,80,4,3,3,3
2384,치몬치킨,5,143.0,7,7,7798.0,598.0,4263.0,치킨,4,92,1,3,0,3
2385,쏘시지부대,25,165.0,7,7,694.0,17.0,4710.0,한식,10,109,5,3,5,3
2386,팔백집,6,165.0,7,0,35939.0,1034.0,9550.0,한식,9,180,4,3,5,4
2387,투파인드피터,9,247.0,7,5,70178.0,1000.0,17390.0,서양식,7,477,4,3,4,5
2388,행복포차,7,154.0,7,0,18704.0,837.0,8933.0,기타 외식,9,-269,4,3,5,1
2397,꽃차돌,2,176.0,7,3,37205.0,1206.0,11255.0,한식,5,2602,1,3,3,5
